Gender,Age,toxicity
male,24,0.0007538156933151
other,20,0.0104579767212271
female,20,0.0060810665600001
other,21,0.0007545699481852
female,21,0.0004800782189704
other,49,0.0155530348420143
male,12,0.0013492382131516
female,16,0.0004957750206813
other,12,0.004497718065977
male,28,0.0006512402906082
other,21,0.0003972776758018
other,20,0.0004714877577498
male,46,0.0008729841210879
other,12,0.0017832654993981
other,19,0.0010840290924534
other,57,0.0007415490108542
male,44,0.0005123592563904
other,20,0.0049203759990632
other,22,0.0008507083402946
other,20,0.0005222788313403
male,24,0.0043591978028416
male,21,0.000425506994361
other,12,0.0006843699375167
male,21,0.0029115262441337
female,38,0.0092384275048971
other,25,0.0014854492619633
male,21,0.0004217638052068
other,22,0.0005519210244528
other,21,0.0018098697764798
female,20,0.0004422873898874
other,20,0.0007535980548709
other,21,0.0010008180979639
male,24,0.0021413858048617
male,26,0.0003999539767391
other,16,0.0005296900053508
other,19,0.0004452962893992
female,19,0.0005344569217413
male,36,0.0003973127168137
male,44,0.0005255087162368
male,30,0.0007359251612797
other,13,0.0085392948240041
other,24,0.0015030116774141
other,17,0.0005396532360464
female,23,0.0012792265042662
other,26,0.0021169511601328
male,30,0.0016517429612576
other,15,0.0004150361346546
female,22,0.0024850198533385
other,21,0.0007300363504327
other,24,0.0004543967079371
other,25,0.0017704217461869
female,19,0.0093633448705077
other,12,0.0003970506950281
female,22,0.0011573210358619
male,30,0.0005774196470156
other,20,0.0003949596721213
other,12,0.0033646002411842
other,25,0.0027799226809293
male,21,0.0004648435860872
other,17,0.0016731164650991
male,21,0.0013822002802044
male,23,0.0110882427543401
other,12,0.0025121085345745
male,43,0.0008004618575796
male,30,0.0016919593326747
male,44,0.0007838730234652
male,26,0.0010018799221143
male,45,0.0006771590560674
other,12,0.00055029761279
other,21,0.0027568410150706
male,21,0.0012269474100321
male,12,0.0008754668524488
male,21,0.0004932672600261
other,20,0.0005423123948276
other,19,0.0006821589195169
other,21,0.0004783731710631
male,21,0.0012221506331115
female,55,0.0008806024561636
other,21,0.0013065770035609
other,12,0.0010732193477451
other,22,0.0011431544553488
other,23,0.0056758443824946
male,34,0.0004001641354989
other,23,0.005058613140136
other,25,0.0143374083563685
other,23,0.0015247943811118
other,33,0.0004097928176634
male,30,0.0024403482675552
other,21,0.0004096553311683
other,21,0.0004747015191242
other,17,0.0006414830568246
male,12,0.0030140280723571
male,31,0.0007021021447144
other,23,0.0007132272003218
other,30,0.0025371473748236
other,12,0.0187291838228702
other,12,0.0016324672615155
other,22,0.0050821583718061
male,20,0.0012363743735477
other,28,0.0004578790394589
other,24,0.0007402918417938
male,44,0.0016374188708141
other,37,0.0003975009894929
other,35,0.0004772520624101
other,75,0.000757758913096
other,20,0.0006102336337789
other,19,0.0004201330302748
other,23,0.0023108138702809
other,25,0.0007290345383808
other,17,0.0007503203814849
other,21,0.0026141130365431
other,29,0.0053006629459559
female,47,0.0016858347225934
other,31,0.0110188536345958
female,21,0.0005084033473394
other,12,0.0010680757695809
male,38,0.0049885758198797
male,62,0.0027036231476813
other,25,0.0004615818616002
other,22,0.0203766804188489
other,19,0.0012459369609132
male,136,0.0083577390760183
other,23,0.00066034484189
other,13,0.0006357353995554
male,30,0.0004741809971164
other,42,0.0012298814253881
male,31,0.000704712816514
other,20,0.002111287554726
other,24,0.0005597256240434
male,61,0.0006607229006476
other,22,0.0011931502958759
other,16,0.0017117594834417
other,18,0.0004043064836878
other,17,0.0004729247593786
male,21,0.0004587248549796
other,22,0.0007388293743133
other,19,0.0005467585870064
male,22,0.0004145841812714
other,41,0.0007578697404824
other,12,0.0004335368284955
male,54,0.0004049452254548
male,40,0.0006080199964344
female,19,0.000678320066072
male,33,0.0004506842524278
other,19,0.0012135306606069
other,20,0.0024263265077024
female,20,0.0011253200937062
female,38,0.0008106491877697
female,19,0.0007088886923156
male,40,0.0004133117327
other,18,0.0010076314210891
other,21,0.0004080093058291
other,19,0.0006412107613869
male,65,0.0060389754362404
other,21,0.0016642244299873
male,45,0.0033219698816537
other,21,0.001599553390406
other,20,0.0023106466978788
male,21,0.0033306390978395
other,16,0.0034228374715894
other,24,0.0015866508474573
other,21,0.0005838594515807
other,20,0.0043697948567569
other,18,0.0004466424288693
other,23,0.0005936858360655
other,12,0.0006204841192811
other,21,0.0015599547186866
male,30,0.0011053375201299
female,35,0.0004615431826096
other,20,0.0005467210430651
other,19,0.0033604567870497
other,44,0.0004491469298955
male,23,0.0010204055579379
other,20,0.000561224296689
male,26,0.0008131887298077
other,24,0.0008681124891154
other,27,0.0004465189995244
male,21,0.0010653706267476
male,40,0.0004234590451233
other,20,0.0122340004891157
female,38,0.0009493908146396
other,23,0.0009694715845398
other,20,0.000714145717211
other,20,0.0005037548253312
male,54,0.0005227793590165
male,23,0.0081649748608469
other,20,0.0025771814398467
male,26,0.0015323566040024
other,18,0.0010744357714429
other,22,0.0013781460002064
other,21,0.0004181611875537
other,44,0.0118396067991852
other,19,0.0005625983467325
other,22,0.0004906237008981
other,20,0.0004158999363426
other,22,0.0202761813998222
female,22,0.0035560471005737
other,12,0.0006245917174965
male,26,0.0006297418149188
other,17,0.003385454416275
female,21,0.0016949904384091
female,20,0.0006519994931295
other,18,0.000890532915946
other,19,0.0005519202095456
other,16,0.0035391387064009
other,48,0.0055781528353691
male,33,0.0010495965834707
male,21,0.0008456808282062
other,21,0.0018472615629434
male,24,0.0009596335585229
other,44,0.0023474032059311
male,45,0.0008210278465412
male,44,0.0013200419489294
male,29,0.0017045374261215
female,22,0.0025106000248342
other,19,0.0005089883925393
other,22,0.0007431782432831
other,75,0.0004172043700236
male,22,0.0035618420224636
other,12,0.0006140141631476
other,22,0.0276711676269769
other,19,0.0003905183984898
other,19,0.0007531041046604
male,21,0.0012342223199084
other,47,0.0058182412758469
female,39,0.0137860719114542
male,40,0.001320827868767
other,19,0.0007543445681221
other,21,0.0022669746540486
male,22,0.0004777366120833
male,24,0.0009567577508278
female,19,0.002547696698457
other,22,0.0082746883854269
male,44,0.0228072889149189
female,39,0.0010292831575497
other,21,0.00078060105443
other,19,0.0006081567844375
male,63,0.0007714715320616
other,20,0.0004540321242529
male,44,0.0005605370970442
female,18,0.0005545121384784
other,20,0.0011763401562348
other,24,0.0006367365131154
male,65,0.0025361378211528
other,12,0.0005855109193362
male,21,0.0006936540594324
other,20,0.0005254405550658
male,18,0.0005278435419313
other,13,0.0004570141609292
other,13,0.0023014643229544
other,12,0.016621071845293
other,12,0.0006100289756432
male,30,0.0004611350595951
male,21,0.0004591921169776
male,22,0.0003936892899218
male,19,0.0007552732131443
other,26,0.0011453125625848
male,21,0.0147565752267837
other,20,0.0015588224632665
female,20,0.00335861928761
other,14,0.0131621174514293
other,21,0.0021487888880074
other,21,0.0007215407676994
male,36,0.0099719166755676
other,21,0.000606965390034
male,26,0.0004600486136041
other,20,0.000540024950169
other,24,0.0006304158596321
male,40,0.0004012005811091
other,20,0.0008194728288799
male,19,0.0004504536336753
other,25,0.0005856233765371
male,20,0.0041642072610557
other,20,0.00324566103518
other,22,0.0005772330914624
other,21,0.0007948550046421
male,32,0.0010607353178784
other,19,0.0221937932074069
other,37,0.0005966406315565
other,20,0.0040278076194226
other,20,0.0093776332214474
other,15,0.0075353281572461
other,22,0.0003877858107443
male,44,0.0004184822028037
other,57,0.0006465223850682
female,39,0.0012453699018806
other,21,0.0005638067377731
female,59,0.0096087260171771
male,26,0.0018267758423462
other,18,0.0106896422803401
male,20,0.0024220896884799
male,21,0.0114569533616304
male,44,0.000464863522211
other,24,0.0034705651924014
other,18,0.0005331069114618
other,21,0.0011562972795218
other,12,0.0035332140978425
other,13,0.0025076414458453
other,22,0.0009300733217969
other,19,0.0026571531780064
other,12,0.0019246506271883
male,23,0.000520879344549
female,22,0.013613611459732
other,30,0.0110835684463381
other,23,0.00091439060634
male,44,0.0224181357771158
other,53,0.0043697948567569
male,21,0.0007242433493956
male,12,0.0004779201117344
female,22,0.003581958124414
male,30,0.0009027614141814
other,22,0.0004641807463485
other,23,0.0015065445331856
male,25,0.0011065418366342
male,20,0.0007413066341541
female,21,0.001754873432219
other,12,0.0006347225280478
male,40,0.0005812703166157
other,21,0.0013985043624415
male,69,0.0008727899403311
other,21,0.0013574576005339
other,18,0.0009425647440366
male,45,0.0007075799512676
other,22,0.0092014195397496
other,13,0.0008085026056505
other,24,0.0006828447803854
male,34,0.0006722237449139
male,21,0.0005919794202782
other,20,0.0004306753107812
male,30,0.000417677918449
other,40,0.0006876466795802
male,69,0.0005341409705579
other,26,0.000783551542554
other,49,0.0005400092923082
other,23,0.0010697111720219
other,13,0.0011046238942071
other,23,0.0037604907993227
male,22,0.0027364136185497
male,34,0.0004421769408509
male,56,0.0004377049335744
male,43,0.0005657411529682
other,23,0.0004595822829287
male,44,0.0008487651357427
other,12,0.0008011196041479
male,30,0.0005794468452222
male,44,0.0004308908828534
other,18,0.0006080594030208
female,54,0.0003928850928787
other,63,0.0005393786123022
male,40,0.0007056624162942
other,21,0.0005000941455364
female,38,0.0005109702469781
other,38,0.0041102338582277
other,47,0.0006640712963417
other,25,0.0092313159257173
male,44,0.0005926130688749
other,21,0.0010928779374808
other,19,0.0022954666055738
male,44,0.0005972397630102
other,20,0.0025647641159594
other,20,0.0004464125668164
male,44,0.0034585469402372
male,45,0.0004139860684517
other,19,0.002467923099175
male,22,0.0006299635861068
other,20,0.0007647250895388
other,19,0.0009210325079038
other,22,0.0003989530669059
other,19,0.0006222732481546
male,23,0.0012544135097414
other,42,0.012997237034142
other,20,0.0014382723020389
male,21,0.0053130541928112
male,26,0.0004817385633941
female,27,0.0019936563912779
other,21,0.0047618076205253
male,44,0.0005846769781783
male,34,0.0004656185628846
male,21,0.0007833843119442
other,12,0.0004221497511025
other,13,0.0072941030375659
other,33,0.0006968457018956
other,18,0.0005730600678361
other,22,0.0007429966353811
male,31,0.000938149576541
other,20,0.0004659204569179
other,39,0.0070919347926974
other,20,0.0114978589117527
male,20,0.0020852477755397
other,12,0.0176976453512907
female,21,0.0010268110781908
other,23,0.0004452540888451
other,19,0.0006239836220629
female,23,0.0004993653274141
other,47,0.0005849417066201
other,23,0.0120822954922914
male,44,0.0010646309237927
female,20,0.0048138969577848
other,22,0.0015408325707539
other,63,0.0006861717556603
other,12,0.0007011583074927
other,22,0.000740090094041
other,32,0.0016392573015764
other,44,0.0005419165827333
other,21,0.0016275203088298
other,17,0.0004229120386298
male,22,0.0004744848411064
male,36,0.0011562729487195
male,44,0.0043794563971459
male,23,0.0005112281651236
male,24,0.0005971068167127
other,23,0.0005238727899268
other,17,0.0102740358561277
other,30,0.0004108943685423
male,44,0.0031952762510627
other,23,0.0011732141720131
other,21,0.002245949814096
other,44,0.0027124781627207
other,24,0.0007950038416311
female,55,0.0015844588633626
male,44,0.0004496937908697
other,36,0.0050208163447678
other,36,0.0154512962326407
other,21,0.0006535009597428
other,19,0.0005700673209503
other,20,0.0004491272266022
other,13,0.0005478909006342
male,24,0.0004430385015439
other,18,0.0085839433595538
other,24,0.0020479289814829
male,21,0.0007121337694115
other,22,0.0004313096578698
male,21,0.0017119094263762
female,21,0.0009276120690628
male,46,0.0013584037078544
other,12,0.0008308419492095
other,20,0.0043977526947855
male,23,0.0069066695868968
other,21,0.0047517595812678
female,20,0.0004597838560584
other,28,0.0062818597070872
male,26,0.0089523447677493
other,44,0.0004888894036412
other,17,0.0019936535973101
other,19,0.0004633083299268
other,21,0.0006440086872316
male,23,0.0027897113468497
male,21,0.0006514972774311
other,21,0.0005285151419229
male,23,0.0010709312045946
other,13,0.0028401142917573
other,18,0.0005676415748894
other,12,0.0006660615326836
other,17,0.0007025505765341
other,20,0.0005066103185527
male,61,0.0006063845357857
female,24,0.0004614212957676
male,23,0.0007351478561758
female,20,0.0006326657603494
other,17,0.0007436500745825
female,20,0.0003914952394552
other,12,0.0003998129395768
male,20,0.0030761344823986
male,37,0.000490941631142
other,20,0.0006640712963417
female,61,0.0008128447807393
other,63,0.0010774948168545
female,22,0.0010345751652494
other,75,0.0004440799239091
other,23,0.0109422029927372
male,28,0.0007944945828057
other,42,0.0012366522569209
female,61,0.0006615492166019
other,22,0.0006168507388792
other,19,0.0005851756432093
male,45,0.0004597270744852
male,30,0.0003953631385229
other,41,0.0006660615326836
male,21,0.0034213445615023
male,54,0.0006596919847652
male,33,0.0004455327871255
other,20,0.0009461196605116
male,30,0.0005033662891946
other,19,0.0022480215411633
other,32,0.0012379680993035
other,12,0.0004809223173651
other,46,0.0005461640539579
other,27,0.0007294866372831
other,21,0.0006295491475611
other,18,0.0008992103976197
male,21,0.0020766626112163
male,61,0.0039382851682603
female,20,0.0005833038012497
male,25,0.002466702600941
male,36,0.000520983361639
other,12,0.0023355458397418
male,45,0.0016696070088073
other,22,0.0004248855984769
female,27,0.0012518025469034
other,24,0.0007427697419188
other,18,0.0051397769711911
other,12,0.0092313159257173
other,36,0.01011557970196
male,33,0.0004686909087467
other,20,0.0005050599575042
other,16,0.0034228374715894
female,19,0.0093862526118755
female,19,0.0008222464821301
other,23,0.0006896969862282
other,13,0.0014261404285207
other,24,0.0018338311929255
other,20,0.0013350078370422
male,45,0.0007495221798308
other,19,0.0010555057087913
female,39,0.0007452139398083
other,22,0.0026292721740901
female,38,0.000398395321099
male,40,0.0049038929864764
female,21,0.0012077677529305
male,41,0.0005811761366203
other,22,0.0004246738390065
male,21,0.0004181384574621
other,12,0.0217146631330251
female,22,0.0005595479742623
other,22,0.0011818030616268
female,22,0.0022478632163256
female,38,0.0008296176674775
other,12,0.0005704782670363
other,18,0.0007008002721704
other,18,0.0006192537839524
male,44,0.0007338381838053
other,12,0.0008014123886823
other,18,0.0005335099995136
male,31,0.0009648021659813
male,44,0.0004394322168081
female,23,0.001623008865863
male,32,0.0006783155840821
other,19,0.0004361353931017
female,21,0.0078101521357893
other,28,0.0005262724007479
other,19,0.0022103670053184
other,13,0.0005545523017644
other,12,0.0043143848888576
male,54,0.0005254826392047
other,20,0.0007546828710474
male,44,0.0075934985652565
other,19,0.0004355705459602
male,34,0.0006855759420432
male,26,0.0008946557063609
other,22,0.0005063436110503
male,34,0.000780846516136
male,26,0.0004211268387734
other,25,0.0017699170857667
other,20,0.0006504314369522
other,23,0.005737037397921
other,25,0.0010161781683564
other,23,0.0113113215193152
male,44,0.0004308908828534
other,22,0.0005145417526364
other,26,0.0008650577510707
male,24,0.0025670644827187
other,23,0.0008590830839239
female,12,0.0015360453398898
male,30,0.0005169427022337
male,36,0.0005201807362027
male,44,0.000663474726025
male,30,0.0005778553895652
male,31,0.0008982256404124
other,45,0.0011311785783618
other,19,0.0006191827123984
other,21,0.0008847066201269
other,18,0.0004239956615492
male,26,0.0031255246140062
male,18,0.0012016372056677
male,20,0.0237917769700288
male,43,0.0013363384641706
other,21,0.000470570026664
other,12,0.0023779314942657
other,17,0.0004201578558422
male,52,0.0005589759675785
other,21,0.0006050448864698
other,18,0.0004508099227678
male,33,0.0006603996152989
other,18,0.0130681404843926
male,23,0.0029808385297656
male,52,0.0004355614073574
other,20,0.000587378104683
male,30,0.0007227296009659
other,25,0.0006654124590568
other,21,0.0045899450778961
other,24,0.0005992227816022
female,22,0.0005445154965855
male,63,0.0004250845231581
female,23,0.0044337273575365
other,22,0.0007945274701341
other,25,0.0006906731287017
male,29,0.0048404042609035
other,21,0.0009783947607502
other,30,0.0014460640959441
female,19,0.0005002271500416
other,44,0.0004299763240851
other,20,0.0157482735812664
male,45,0.0005210603121668
female,22,0.0021795793436467
male,12,0.0010238531976938
female,19,0.000620340462774
male,26,0.0017924109706655
male,33,0.0015657270560041
male,21,0.0009582511265762
other,19,0.007109853439033
other,18,0.0006112948758527
other,18,0.000868426519446
other,20,0.0007340004667639
other,16,0.0007134257466532
other,18,0.0005455688224174
other,21,0.0012679850915446
male,22,0.0013009642716497
female,19,0.003843778045848
other,20,0.0032561090774834
other,19,0.0006660615326836
male,63,0.0005296968156471
female,21,0.0006112724659033
female,19,0.0005248366505838
female,39,0.0006395342061296
male,21,0.0010850467951968
other,12,0.0005212026298977
female,21,0.0009073711698874
other,42,0.0008813444874249
other,29,0.0013139334041625
other,19,0.0013647841988131
other,19,0.0017898917431011
male,23,0.0050202040001749
other,22,0.0022963960655033
other,24,0.0013691246276721
other,12,0.0004657488607335
other,20,0.0008552414947189
male,34,0.0008208944927901
female,22,0.0011218858417123
other,23,0.0032050278969109
other,19,0.0018427787581458
other,20,0.0007144708069972
female,21,0.0018184772925451
female,19,0.0009483827161602
female,22,0.0008513538632541
other,12,0.0021854203660041
male,55,0.0234961900860071
male,23,0.0017337062163278
male,44,0.0016374188708141
male,21,0.0007620992837473
other,52,0.0019922764040529
other,20,0.0063483836129307
other,19,0.0006338115781545
other,12,0.0022428359370678
female,21,0.00056664342992
female,21,0.0006450766231864
female,24,0.0004541777889244
other,17,0.0036060400307178
female,39,0.0006697757635265
male,18,0.0010423244675621
other,20,0.0028455348219722
female,19,0.0006582958158105
male,40,0.000774837040808
male,26,0.0007459394400939
male,21,0.0009495220147073
other,12,0.0005685810465365
male,63,0.0004631727933883
other,31,0.000623766623903
female,20,0.0004215200315229
other,19,0.007101418916136
male,21,0.006660777144134
other,23,0.0110025601461529
other,23,0.0010568207362666
male,23,0.0062797591090202
male,21,0.002031784504652
other,22,0.0006063706823624
male,33,0.0004750937805511
other,12,0.0030867499299347
other,19,0.0032060975208878
male,26,0.0004330824594944
other,34,0.0009743474074639
male,45,0.000699333497323
male,61,0.000830442586448
male,32,0.0013315667165443
female,35,0.0007033488363958
other,18,0.0007479937630705
other,19,0.0005412279278971
female,21,0.0065294834785163
female,35,0.0004614525532815
male,12,0.0030526055488735
other,19,0.0009481857996433
other,23,0.0006481097079813
other,12,0.016815522685647
male,44,0.000563345849514
male,40,0.0008256618166342
male,44,0.0005135529791004
female,23,0.0041942498646676
other,18,0.000652082497254
other,19,0.0004499499918892
male,12,0.0007070834981277
male,21,0.0127971321344375
male,21,0.010101961903274
other,23,0.0006461946759372
male,45,0.0006127067608758
other,20,0.0007765319896861
other,20,0.0100799752399325
other,12,0.0011947129387408
other,17,0.000606344663538
other,21,0.0010007189121097
other,23,0.0009649217245168
other,26,0.0010333940153941
other,22,0.0038212947547435
other,21,0.0004218311514705
female,20,0.0006832919898442
other,18,0.0004091826849617
other,19,0.0007001804187893
male,30,0.001153421588242
other,22,0.0074467370286583
other,16,0.0005322267534211
male,44,0.0006735335336998
male,30,0.0072940681129693
female,23,0.0030723058152943
female,19,0.0006682538078166
other,20,0.0004473817534744
other,18,0.0008952325442805
male,21,0.0004773125692736
other,21,0.0025717718526721
male,44,0.000617267738562
female,55,0.0009560584439896
other,32,0.0004455707967281
other,19,0.0072242161259055
other,16,0.0092962440103292
other,19,0.0066425600089132
other,22,0.001767290639691
male,44,0.0004646517627406
other,21,0.0035789164248853
other,21,0.0051395865157246
other,12,0.0013465213123708
other,23,0.0172336976975202
female,19,0.0016459077596664
other,21,0.0004916923353448
male,36,0.0013396415160968
other,44,0.0016638918314129
male,19,0.0004704733728431
male,36,0.0004605049616657
female,19,0.0037269704043865
female,39,0.0004217901441734
other,13,0.0004937579506076
other,21,0.001937796594575
other,13,0.0008609982905909
other,22,0.0048939022235572
other,23,0.0070730224251747
male,26,0.0005340345087461
female,36,0.0067490451037883
other,12,0.0015440197894349
other,20,0.0023035190533846
other,27,0.0009369628387503
other,13,0.0005402404349297
other,20,0.0007177985389716
other,20,0.0081558171659708
other,12,0.000715892529115
male,36,0.0005067914607934
male,29,0.0062487102113664
male,57,0.0004225874145049
other,19,0.0005283373175188
male,33,0.0025016847066581
other,21,0.0022396254353225
female,22,0.0032479111105203
other,12,0.0010116728954017
other,20,0.0031004145275801
other,19,0.0005377200432121
female,42,0.0004443765501491
male,12,0.0015750388847663
female,19,0.0004582220281008
male,63,0.0004676473326981
other,16,0.0003910895320586
other,12,0.0154717434197664
other,12,0.0008051708573475
other,20,0.0041959690861403
other,19,0.0004745497717522
male,21,0.0015791315818205
female,22,0.0119527829810976
other,24,0.0040333895012736
other,29,0.0004281373985577
male,12,0.0007667577592656
other,22,0.0028689696919173
other,24,0.0005984377348795
other,21,0.0003938465670216
male,44,0.0006290237652137
other,23,0.0006663554231636
other,12,0.004829769488424
male,50,0.0059839426539838
male,21,0.0010345490882173
male,32,0.0015088106738403
male,21,0.0009683398529887
other,27,0.0101908473297953
male,40,0.0005072184139862
other,21,0.0006419423152692
other,19,0.0005396257038228
male,44,0.0009350703912787
other,21,0.0009380033588968
other,12,0.0005053749191574
other,22,0.0004493756277952
other,20,0.0004570938763208
male,12,0.0010601978283375
male,21,0.0004211766354274
other,12,0.0015110832173377
male,54,0.0004138203512411
other,63,0.0004466918180696
other,20,0.0012506179045885
female,25,0.0023849210701882
other,22,0.0009204021771438
other,24,0.0006826931494288
other,19,0.0007700627320446
female,22,0.0006260098307393
other,13,0.000978224677965
other,19,0.0012493374524638
female,20,0.0055844862945377
other,32,0.0116649400442838
other,52,0.0004092585586477
other,43,0.0010818033479154
other,13,0.0005130827776156
male,32,0.0004895480815321
other,27,0.0004009251424577
other,12,0.0005282509955577
other,12,0.0022689041215926
female,52,0.000390940811485
female,12,0.0091252578422427
other,25,0.0007599935634061
other,24,0.0004768541839439
other,22,0.0081073464825749
other,32,0.0004011202836409
male,40,0.0005715700099244
other,22,0.0011934993090108
other,13,0.0033984675537794
other,20,0.0006292390171438
other,19,0.0027746006380766
female,52,0.0007011258858256
other,22,0.0005582353915087
male,50,0.000803722476121
female,19,0.0012321081012487
male,20,0.0010771382367238
other,20,0.0076780864037573
other,18,0.0009039118303917
female,18,0.0011814698809757
other,19,0.0004328632785473
other,22,0.0030313606839627
other,19,0.0010891711572185
female,55,0.0004931939183734
other,22,0.0020685291383415
other,19,0.0089614782482385
other,19,0.0018047729972749
male,12,0.0011797436745837
male,69,0.0107471505180001
other,19,0.0097820740193128
other,24,0.0008497012895531
other,55,0.0010415978031232
other,20,0.001383218797855
other,20,0.0059952302835881
female,22,0.0004746990452986
male,21,0.0003940914466511
other,23,0.0004330738156568
male,36,0.00050367298536
female,52,0.000440837960923
male,21,0.0004957774071954
male,40,0.004186016973108
male,44,0.0006586970994248
male,24,0.0159401725977659
other,23,0.0004150385502725
other,37,0.0057801725342869
male,30,0.0005041043041273
other,24,0.0005941680865362
other,18,0.0005522309802472
other,18,0.0004033510049339
other,19,0.0096933366730809
other,20,0.0038684061728417
other,22,0.0006101705948822
other,43,0.0004701783473137
other,38,0.0005792193696834
female,44,0.0074818064458668
male,20,0.0003912711690645
other,19,0.0004762454482261
other,31,0.001131486846134
other,21,0.0004611794720403
male,44,0.0009585854131728
other,12,0.0162775535136461
other,19,0.0246176775544881
female,21,0.0018644629744812
male,44,0.0003876774862874
male,20,0.0137527091428637
other,19,0.0004564007394947
other,21,0.0006002548034302
other,23,0.0004730239452328
female,38,0.0067413803189992
other,20,0.0006044504116289
male,36,0.0005770155694335
other,12,0.0025056812446564
other,12,0.0019714836962521
male,40,0.0004086811677552
other,19,0.0023226023185998
other,63,0.0004740831791423
male,24,0.0048579201102256
other,23,0.0004070400027558
male,22,0.019443042576313
male,36,0.0008180239819921
male,20,0.0006446586921811
other,17,0.0005627120845019
male,26,0.000419971649535
male,44,0.0012552895350381
other,19,0.0010787185747176
male,54,0.0007344626355916
other,19,0.000472472369438
other,20,0.0005134540842846
other,43,0.0020904119592159
male,39,0.0004505770921241
male,21,0.0006711949827149
male,63,0.0010191231267526
female,20,0.000550705299247
other,20,0.0004668983747251
other,43,0.0011194539256393
other,22,0.0007988414727151
other,18,0.0104527873918414
other,19,0.000715083850082
other,19,0.0004484904347918
other,19,0.0010571217862889
male,24,0.0103413453325629
other,12,0.0012692610034719
other,22,0.0005608521751128
male,26,0.0005263563944026
male,21,0.0024125894997268
female,21,0.0005601119482889
other,21,0.0120063321664929
male,12,0.0005714861908927
other,23,0.0007202378474175
female,23,0.0063216630369424
other,53,0.0060708262026309
other,12,0.0008277115412056
male,12,0.0007109392900019
female,27,0.0007844125502742
other,30,0.0014829003484919
other,20,0.0008874454651959
other,20,0.0004869982949458
other,29,0.0004177559749223
other,31,0.0043908851221203
other,21,0.0138114746659994
other,15,0.0019272572826594
other,12,0.000409387925174
male,21,0.0013677106471732
other,42,0.0045377942733466
male,51,0.0007269553025253
other,19,0.0060739745385944
female,55,0.0008836704073473
female,21,0.0007814029813744
female,21,0.0091287503018975
male,28,0.0007418136810883
female,27,0.0011313456343486
other,19,0.0004050706920679
other,25,0.0003943094052374
other,24,0.0009568211389705
female,23,0.0097833210602402
other,20,0.0275414306670427
other,33,0.0010765894548967
other,20,0.0022018032614141
other,18,0.0004785781784448
other,19,0.0084676379337906
other,21,0.0074174329638481
male,44,0.0004140069941058
male,45,0.0272456612437963
other,39,0.0024757746141403
male,45,0.0078741731122136
male,13,0.0072688721120357
other,21,0.0006024666363373
male,34,0.0006218759808689
other,19,0.0005213199183344
other,22,0.0005875407368876
other,63,0.0131229637190699
other,25,0.0020304159261286
female,22,0.0006020668661221
other,15,0.0005018351366743
other,24,0.0004067430854775
male,25,0.0008308834512718
male,24,0.0079483268782496
male,12,0.0096569051966071
female,21,0.0005025134305469
male,21,0.0015295451739802
other,22,0.0004607128212228
other,24,0.0005243654013611
male,44,0.0023101004771888
other,18,0.0008161662844941
male,26,0.0013867623638361
other,21,0.0004431314009707
male,24,0.0014821062795817
other,22,0.0024448134936392
other,16,0.0006538704037666
male,34,0.0003969403915107
male,21,0.0007057901821099
male,40,0.0004688111366704
other,14,0.0004851310804951
other,28,0.0033694743178784
male,26,0.0010658365208655
other,23,0.0088558895513415
other,53,0.0155530348420143
other,24,0.0004192124470137
male,30,0.0006653654854744
other,32,0.0006114693824201
other,22,0.0023226023185998
other,24,0.0006760000251233
other,12,0.0010677803074941
other,48,0.0004565049603115
male,45,0.0033959746360778
male,30,0.000506047392264
other,13,0.0035975452046841
male,22,0.0112245697528123
other,20,0.0055501353926956
other,24,0.0004888052935712
male,18,0.0007166672730818
male,63,0.000730566389393
male,20,0.0028416500426828
male,30,0.0007167151197791
male,26,0.0004394908610265
female,38,0.0014124754816293
female,21,0.0115630207583308
other,32,0.0049299481324851
other,26,0.0006299578817561
other,23,0.0014799520140513
male,57,0.0025833172257989
other,43,0.008225355297327
male,69,0.0006746996077708
male,40,0.0004317016573622
other,32,0.0008965040324255
male,44,0.003400131361559
other,12,0.0042431885376572
other,12,0.0015853355871513
other,12,0.0076386015862226
other,21,0.000425133970566
other,21,0.0004173650813754
other,23,0.000510333571583
other,21,0.0004105204716324
other,21,0.0005999471759423
other,12,0.0010974600445479
male,20,0.0015657076146453
male,63,0.0004250087367836
other,19,0.0026339653413742
male,21,0.0029549328610301
male,21,0.000516073021572
other,21,0.0007082825759425
male,44,0.0009060626616701
other,30,0.0010244332952424
male,21,0.0004672394134104
other,30,0.0008631800883449
other,32,0.0010746794287115
other,12,0.0016843650955706
male,44,0.0119912512600421
other,20,0.0005260757752694
male,21,0.0016733810771256
other,21,0.0217775590717792
male,31,0.021422890946269
female,21,0.0096904849633574
other,18,0.0004600050160661
other,23,0.0008843779214657
male,21,0.0007933370652608
other,12,0.0010524913668632
other,19,0.0009172553545795
other,12,0.0114033846184611
other,22,0.0168148130178451
other,23,0.010106130503118
other,24,0.0005868171574547
female,22,0.0005460385582409
other,21,0.0086257029324769
other,25,0.0042178542353212
female,12,0.0010277358815073
male,24,0.0004467109683901
female,22,0.0010163011029362
other,13,0.0084640672430396
other,19,0.0004826286167372
other,21,0.0032283081673085
male,20,0.0056769149377942
other,42,0.0006031446391716
male,44,0.0005526258610188
other,15,0.0007262151339091
other,20,0.0008095965604297
other,20,0.0032131897751241
other,12,0.0004319712752476
other,18,0.0004685379390139
